cache_size,block_size,associativity,lru_fifo,num_lines,hits,misses,replacements,hit_rate,num_requests
524288,1024,128,fifo,512,514312,1371,859,0.997341,515683
524288,1024,256,fifo,512,514814,869,357,0.998315,515683
524288,2048,1,fifo,256,450046,65637,65381,0.872718,515683
524288,2048,2,fifo,256,493923,21760,21504,0.957804,515683
524288,2048,4,fifo,256,505953,9730,9474,0.981132,515683
524288,2048,8,fifo,256,510472,5211,4955,0.989895,515683
524288,2048,16,fifo,256,512776,2907,2651,0.994363,515683
524288,2048,32,fifo,256,514046,1637,1381,0.996826,515683
524288,2048,64,fifo,256,514687,996,740,0.998069,515683
524288,2048,128,fifo,256,515054,629,373,0.99878,515683
524288,2048,256,fifo,256,515232,451,195,0.999125,515683
524288,4096,1,fifo,128,489097,26586,26458,0.948445,515683
524288,4096,2,fifo,128,506553,9130,9002,0.982295,515683
524288,4096,4,fifo,128,511170,4513,4385,0.991248,515683
524288,4096,8,fifo,128,513269,2414,2286,0.995319,515683
524288,4096,16,fifo,128,514294,1389,1261,0.997306,515683
524288,4096,32,fifo,128,514876,807,679,0.998435,515683
524288,4096,64,fifo,128,515142,541,413,0.998951,515683
524288,4096,128,fifo,128,515297,386,258,0.999251,515683
1048576,4,1,fifo,262144,28549,487134,487130,0.0553615,515683
1048576,4,2,fifo,262144,53364,462319,462311,0.103482,515683
1048576,4,4,fifo,262144,74808,440875,440859,0.145066,515683
1048576,4,8,fifo,262144,123142,392541,392509,0.238794,515683
1048576,4,16,fifo,262144,225886,289797,289733,0.438033,515683
1048576,4,32,fifo,262144,357862,157821,157693,0.693957,515683
1048576,4,64,fifo,262144,420416,95267,95011,0.815261,515683
1048576,4,128,fifo,262144,448875,66808,66296,0.870448,515683
1048576,4,256,fifo,262144,464308,51375,50351,0.900375,515683
1048576,8,1,fifo,131072,35206,480477,480469,0.0682706,515683
1048576,8,2,fifo,131072,63943,451740,451724,0.123997,515683
1048576,8,4,fifo,131072,88617,427066,427034,0.171844,515683
1048576,8,8,fifo,131072,138230,377453,377389,0.268052,515683
1048576,8,16,fifo,131072,241488,274195,274067,0.468288,515683
1048576,8,32,fifo,131072,369535,146148,145892,0.716593,515683
1048576,8,64,fifo,131072,430787,84896,84384,0.835372,515683
1048576,8,128,fifo,131072,455526,60157,59133,0.883345,515683
1048576,8,256,fifo,131072,467975,47708,45660,0.907486,515683
1048576,16,1,fifo,65536,61817,453866,453850,0.119874,515683
1048576,16,2,fifo,65536,91506,424177,424145,0.177446,515683
1048576,16,4,fifo,65536,141257,374426,374362,0.273922,515683
1048576,16,8,fifo,65536,242801,272882,272754,0.470834,515683
1048576,16,16,fifo,65536,370563,145120,144864,0.718587,515683
1048576,16,32,fifo,65536,429301,86382,85870,0.83249,515683
1048576,16,64,fifo,65536,455626,60057,59033,0.883539,515683
1048576,16,128,fifo,65536,468009,47674,45626,0.907552,515683
1048576,16,256,fifo,65536,473012,42671,38830,0.917253,515683
1048576,32,1,fifo,32768,92775,422908,422876,0.179907,515683
1048576,32,2,fifo,32768,152019,363664,363600,0.294792,515683
1048576,32,4,fifo,32768,249988,265695,265567,0.484771,515683
1048576,32,8,fifo,32768,363159,152524,152268,0.704229,515683
1048576,32,16,fifo,32768,429423,86260,85748,0.832727,515683
1048576,32,32,fifo,32768,455612,60071,59047,0.883512,515683
1048576,32,64,fifo,32768,467954,47729,45681,0.907445,515683
1048576,32,128,fifo,32768,472972,42711,39031,0.917176,515683
1048576,32,256,fifo,32768,476558,39125,33596,0.92413,515683
1048576,64,1,fifo,16384,155275,360408,360344,0.301106,515683
1048576,64,2,fifo,16384,264898,250785,250657,0.513684,515683
1048576,64,4,fifo,16384,369356,146327,146071,0.716246,515683
1048576,64,8,fifo,16384,429835,85848,85336,0.833526,515683
1048576,64,16,fifo,16384,455719,59964,58940,0.883719,515683
1048576,64,32,fifo,16384,467827,47856,45808,0.907199,515683
1048576,64,64,fifo,16384,472959,42724,39047,0.917151,515683
1048576,64,128,fifo,16384,476583,39100,33571,0.924178,515683
1048576,64,256,fifo,16384,478287,37396,29779,0.927483,515683
1048576,128,1,fifo,8192,264096,251587,251459,0.512129,515683
1048576,128,2,fifo,8192,366021,149662,149406,0.709779,515683
1048576,128,4,fifo,8192,430377,85306,84794,0.834577,515683
1048576,128,8,fifo,8192,455290,60393,59369,0.882887,515683
1048576,128,16,fifo,8192,467885,47798,45750,0.907311,515683
1048576,128,32,fifo,8192,472987,42696,39024,0.917205,515683
1048576,128,64,fifo,8192,476576,39107,33582,0.924165,515683
1048576,128,128,fifo,8192,480486,35197,29893,0.931747,515683
1048576,128,256,fifo,8192,482591,33092,24900,0.935829,515683
1048576,256,1,fifo,4096,359615,156068,155812,0.697357,515683
1048576,256,2,fifo,4096,425515,90168,89656,0.825148,515683
1048576,256,4,fifo,4096,454931,60752,59728,0.882191,515683
1048576,256,8,fifo,4096,467749,47934,45889,0.907048,515683
1048576,256,16,fifo,4096,473017,42666,39009,0.917263,515683
1048576,256,32,fifo,4096,478734,36949,33700,0.928349,515683
1048576,256,64,fifo,4096,481524,34159,30063,0.93376,515683
1048576,256,128,fifo,4096,493361,22322,18226,0.956714,515683
1048576,256,256,fifo,4096,503915,11768,7672,0.97718,515683
1048576,512,1,fifo,2048,395661,120022,119510,0.767256,515683
1048576,512,2,fifo,2048,447295,68388,67364,0.867384,515683
1048576,512,4,fifo,2048,466906,48777,46761,0.905413,515683
1048576,512,8,fifo,2048,475218,40465,38553,0.921531,515683
1048576,512,16,fifo,2048,479731,35952,33904,0.930283,515683
1048576,512,32,fifo,2048,492186,23497,21449,0.954435,515683
1048576,512,64,fifo,2048,503407,12276,10228,0.976195,515683
1048576,512,128,fifo,2048,509177,6506,4458,0.987384,515683
1048576,512,256,fifo,2048,512107,3576,1528,0.993066,515683
1048576,1024,1,fifo,1024,414644,101039,100046,0.804068,515683
1048576,1024,2,fifo,1024,462998,52685,51699,0.897835,515683
1048576,1024,4,fifo,1024,475911,39772,38748,0.922875,515683
1048576,1024,8,fifo,1024,490374,25309,24285,0.950921,515683
1048576,1024,16,fifo,1024,502358,13325,12301,0.97416,515683
1048576,1024,32,fifo,1024,508705,6978,5954,0.986468,515683
1048576,1024,64,fifo,1024,511887,3796,2772,0.992639,515683
1048576,1024,128,fifo,1024,513549,2134,1110,0.995862,515683
1048576,1024,256,fifo,1024,514429,1254,230,0.997568,515683
1048576,2048,1,fifo,512,440716,74967,74455,0.854626,515683
1048576,2048,2,fifo,512,485313,30370,29858,0.941107,515683
1048576,2048,4,fifo,512,500653,15030,14518,0.970854,515683
1048576,2048,8,fifo,512,507763,7920,7408,0.984642,515683
1048576,2048,16,fifo,512,511396,4287,3775,0.991687,515683
1048576,2048,32,fifo,512,513305,2378,1866,0.995389,515683
1048576,2048,64,fifo,512,514306,1377,865,0.99733,515683
1048576,2048,128,fifo,512,514819,864,352,0.998325,515683
1048576,2048,256,fifo,512,515157,526,19,0.99898,515683
1048576,4096,1,fifo,256,484065,31618,31362,0.938687,515683
1048576,4096,2,fifo,256,504560,11123,10867,0.978431,515683
1048576,4096,4,fifo,256,510286,5397,5141,0.989534,515683
1048576,4096,8,fifo,256,512734,2949,2693,0.994281,515683
1048576,4096,16,fifo,256,514016,1667,1411,0.996767,515683
1048576,4096,32,fifo,256,514676,1007,751,0.998047,515683
1048576,4096,64,fifo,256,515050,633,377,0.998773,515683
1048576,4096,128,fifo,256,515231,452,196,0.999124,515683
1048576,4096,256,fifo,256,515363,320,64,0.999379,515683
